"hotel_name","price","dates","duration","duration_bucket","rating","ta_rating","ta_review_count","ta_source","departure_airport","scraped_at","url","image_url","offer_url"
"Sentido Oriental Dream Resort Egipt, Marsa Alam","9855.0","28.12.2026 - 04.01.2027","8 dni/7 nocy","","4.6","4.6","704","tripadvisor","Warszawa - Modlin","2026-08-31T05:42:39.607437+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=28-12-2026&filter[whenTo]=06-01-2027&filter[duration]=7:10&filter[from]=Warszawa-Radom,Warszawa,Warszawa-Modlin,Warszawa%20-%20Radom,Warszawa%20-%20Modlin&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2016/09/Sentido-Oriental-Dream-Resort.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,c/sentido-oriental-dream-resort/pZP9FxTvrGYFWzO9NW4TegAAoggyjvaImmKsBZvD_fu-HcxqZFgd19BsU2VNiIPevTnQ4qBEJWQkUw0KjU1AZI_0xQAViiFmACagJBSXIhHBHX-wEbvrBEGMPCGasEoOQnuQQRAcymxrQEAgBjAQYLXcKwvA/ofertasv/?filter[tourOperator]=BVBE&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Gemma Resort (ex. Labranda Gemma Premium Resort) Egipt, Marsa Alam","9974.0","28.12.2026 - 04.01.2027","8 dni/7 nocy","","4.5","4.5","5568","tripadvisor","Warszawa - Modlin","2026-08-31T05:42:39.607437+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=28-12-2026&filter[whenTo]=06-01-2027&filter[duration]=7:10&filter[from]=Warszawa-Radom,Warszawa,Warszawa-Modlin,Warszawa%20-%20Radom,Warszawa%20-%20Modlin&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/06/Gemma-Resort.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,c/gemma-resort/pLnVI3-K3Rg7l0b9N3V6L6AAogu7a4hAz2_c-IBrJCIxwED6ZFgd19BsU2VNiIPevTnQ4qBEJWQkUw0KjU1AZI9k1QAViiFmACagJBSXIhHBG8-QEbgPFDGOH5GasE2-4nuQQRAaz5s7MEAhJjAQIN8aeD-w/ofertasv/?filter[tourOperator]=BVBE&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Movenpick Sirena Beach Egipt, Marsa Alam, Al-Kusajr","10006.0","28.12.2026 - 04.01.2027","8 dni/7 nocy","","4.7","4.7","466","tripadvisor","Warszawa - Modlin","2026-08-31T05:42:39.607437+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=28-12-2026&filter[whenTo]=06-01-2027&filter[duration]=7:10&filter[from]=Warszawa-Radom,Warszawa,Warszawa-Modlin,Warszawa%20-%20Radom,Warszawa%20-%20Modlin&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://datacfstatic.merlinx.pl/JOIP/IMG/60908/a0379f6d880c0f927e84af985906d18427fa6630df380b9e8cafce0b757c5aa9.webp","https://fly.pl/wycieczka/egipt,marsa-alam,al-kusajr/movenpick-sirena-beach-13/ptqpkD9bajlOeQMhzZ0zi4AAognJhHiCDJc3YWIjY5FGFX0YsNxIOSpaGCCB7Vylo6YhQqBEpPSVAw0KjU1AZIlk5QQViiFmACagM3RWZyQ5sBFAEVBhcAXANYBVYCQMoGT6sCXQBelfoBUrwUUwBL0zJhABHCkQFMgfg4Df_-lwkgAAHf34Sx1crNoDACDmMBAA1LfMcp/ofertasv/?filter[tourOperator]=JOIP&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Dream Lagoon & Aqua Park Resort (ex. Floriana Dream Lagoon) Egipt, Marsa Alam","10037.0","29.12.2026 - 05.01.2027","8 dni/7 nocy","","4.3","4.3","5710","tripadvisor","Warszawa","2026-08-31T05:42:39.607437+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=28-12-2026&filter[whenTo]=06-01-2027&filter[duration]=7:10&filter[from]=Warszawa-Radom,Warszawa,Warszawa-Modlin,Warszawa%20-%20Radom,Warszawa%20-%20Modlin&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/11/Future-Dream-Lagoon-ex.-Floriana-Dream-Lagoon-fly-pl.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,c/floriana-dream-lagoon/pjj6EoLFujDSAPjXognVLUAAogIEazr1PvZnT84Ds2qrjZKMa1pxxZSARSPLLVQIXch-oqBEVYSU0w0KjU1AZItU5QAVi6FmACagJBSXIhHBHagAe5BIucS6sEGhuJ9kAYv8BIAZeDkLMNAgBjAQIN5glXug/ofertasv/?filter[tourOperator]=EXIM&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Utopia Blue Resort Egipt, Marsa Alam","10267.0","29.12.2026 - 05.01.2027","8 dni/7 nocy","","","","","","Warszawa","2026-08-31T05:42:39.607437+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=28-12-2026&filter[whenTo]=06-01-2027&filter[duration]=7:10&filter[from]=Warszawa-Radom,Warszawa,Warszawa-Modlin,Warszawa%20-%20Radom,Warszawa%20-%20Modlin&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://datacfstatic.merlinx.pl/EXIM/IMG/108331/47170af13502131b7b7d23ecf494e622a96110e1a4bfcf3019d7db4830283601.webp","https://fly.pl/wycieczka/egipt,marsa-alam,c/utopia-blue-resort-13/p6TmzW3cAK7MT9K1MmEqf3AAogYVgqE-up_n58mpmDYL3QCca1pxxZSARSPLLVQIXch-oqBEVYSU0w0KjU1AZIm1BQAVi6FmACagJBSXIhHBGrzga5BLrOS6sEGhuLzTAYvuNRAb-UvPIMAgBjAQIMFFJFDA/ofertasv/?filter[tourOperator]=EXIM&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Three Corners Fayrouz Plaza Beach Resort Egipt, Marsa Alam","10357.0","28.12.2026 - 04.01.2027","8 dni/7 nocy","","4.7","4.7","13130","tripadvisor","Warszawa - Modlin","2026-08-31T05:42:39.607437+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=28-12-2026&filter[whenTo]=06-01-2027&filter[duration]=7:10&filter[from]=Warszawa-Radom,Warszawa,Warszawa-Modlin,Warszawa%20-%20Radom,Warszawa%20-%20Modlin&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/10/The-Three-Corners-Fayrouz-Plaza.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,c/three-corners-fayrouz-plaza-beach-resort/pvBMp39ukO5q_B-xSGQKLpAAog5lk1jaU25bFqC0jRJW3xTqZFgd19BsU2VNiIPevTnQ4qBEJWQkUw0KjU1AZI9VBQAViiFmACagJBSXIhHBHg-QEbtvJDGL_1GasEo_EnuQQRAfGilLMEAhJjAQINu09oDg/ofertasv/?filter[tourOperator]=BVBE&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Radisson Blu Resort (El Quseir) Egipt, Marsa Alam, Al-Kusajr","10379.0","30.12.2026 - 06.01.2027","8 dni/7 nocy","","4.4","4.4","3127","tripadvisor","Warszawa - Modlin","2026-08-31T05:42:39.607437+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=28-12-2026&filter[whenTo]=06-01-2027&filter[duration]=7:10&filter[from]=Warszawa-Radom,Warszawa,Warszawa-Modlin,Warszawa%20-%20Radom,Warszawa%20-%20Modlin&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/02/RADISSON-BLU-m.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,al-kusajr/radisson-blu-resort-el-quseir/pAGapyP17fPgsQOc3DfNFRAAogfi7m0MksiVpeAPomS0HoYsdnvfVmx8Rg_GaPWDTmLT4qBEpPSVAw0KjU1AZIi1FQQVjSFmACagMwMEZyQpsBFAEVBhcAXANYBVYCQMoGT6sCXQBelfoBUrwUUwARuhhLmRphAEzDiToNgf-XCSAAAeLViLHVys2gMAINYwEAC0jq_lU/ofertasv/?filter[tourOperator]=JOIP&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Amarina Jannah Resort Aquapark Egipt, Marsa Alam, Port Ghalib","10507.0","29.12.2026 - 05.01.2027","8 dni/7 nocy","","4.7","4.7","661","tripadvisor","Warszawa","2026-08-31T05:42:39.607437+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=28-12-2026&filter[whenTo]=06-01-2027&filter[duration]=7:10&filter[from]=Warszawa-Radom,Warszawa,Warszawa-Modlin,Warszawa%20-%20Radom,Warszawa%20-%20Modlin&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2023/04/Amarina-Jannah-Resort-Aquapark.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,port-ghalib/amarina-jannah-resort-aquapark-15/pjB6Ug3x_rmYpvSdW7vYriAAog7Xo7qCP-DOOl8q-zUEOMksa1pxxZSARSPLLVQIXch-oqBEVYSU0w0KjU1AZIi1JQAVi6FmACagJBSXIhHBGqzga5BLvOS6sEGhvT0jAY8dpRAZKhu_IMAgBjAQIOHbA0Yg/ofertasv/?filter[tourOperator]=EXIM&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Albatros Palace Port Ghalib (ex. Red Sea The Palace) Egipt, Marsa Alam, Port Ghalib","10624.0","30.12.2026 - 06.01.2027","8 dni/7 nocy","","4.7","4.7","3718","tripadvisor","Warszawa - Modlin","2026-08-31T05:42:39.607437+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=28-12-2026&filter[whenTo]=06-01-2027&filter[duration]=7:10&filter[from]=Warszawa-Radom,Warszawa,Warszawa-Modlin,Warszawa%20-%20Radom,Warszawa%20-%20Modlin&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/09/albatros-palace.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,port-ghalib/intercontinental-the-palace-port-ghalib/p7-b9s0ybcRKh9W_yIrIlUAAog2Xic66aru6aQ5bG3C1p-2sdnvfVmx8Rg_GaPWDTmLT4qBEpPSVAw0KjU1AZIgFNQQVjSFmACagMxMmJyQ5sBFAEVBhcAXANYBVYCQMoGT6sCXQBelfoBUrwUUwBL0zJhABGWgwFMrYY5DYH_lwkgAAHFleyw1crNoDACDWMBAAwRY85e/ofertasv/?filter[tourOperator]=JOIP&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"=======","","","","","","","","","","","","",""
"Concorde Moreen Beach Resort & Spa Egipt, Marsa Alam","9310.0","30.12.2026 - 06.01.2027","8 dni/7 nocy","","4.5","4.5","5598","tripadvisor","Warszawa - Modlin","2026-08-31T06:00:24.156258+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=28-12-2026&filter[whenTo]=06-01-2027&filter[duration]=7:10&filter[from]=Warszawa-Radom,Warszawa,Warszawa-Modlin,Warszawa%20-%20Radom,Warszawa%20-%20Modlin&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/07/Concorde-Moreen-Beach-Resort-Spa-fly-pl.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,c/concorde-moreen-beach-spa-resort/pofi17j0zpoVFzMKMd7AvSAAogtyYZ4AcRuGdKMiKUoAC2U8dnvfVmx8Rg_GaPWDTmLT4qBEpPSVAw-LDU1AZI3khQQVjRFmACagNDR21yQpsBFAEVBhcAXANYBVYCQMoGT6sCXQAR39ABXrYpUrwUUwBL0zJhAEzDiToNgf-XCSAAAcu31LDVys2gMAINYwEAC6vtStY/ofertasv/?filter[tourOperator]=JOIP&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Fantazia Resort Egipt, Marsa Alam","9345.0","30.12.2026 - 06.01.2027","8 dni/7 nocy","","4.4","4.4","5979","tripadvisor","Warszawa - Modlin","2026-08-31T06:00:24.156258+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=28-12-2026&filter[whenTo]=06-01-2027&filter[duration]=7:10&filter[from]=Warszawa-Radom,Warszawa,Warszawa-Modlin,Warszawa%20-%20Radom,Warszawa%20-%20Modlin&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2016/11/Fantazia-Resort.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,c/fantazia-resort/p3B9FwPATtOF1st-TWzJydAAogGOQkWddDoAqKmEAP79kdiMdnvfVmx8Rg_GaPWDTmLT4qBEpPSVAw-LDU1AZIgUlQQVjRFmACagMwMllyQpsBFAEVBhcAXANYBVYCQMoGT6sCXQBelfoBEcsBUvESUwBL0zJhAEzDiToNgf-XCSAAAeGVzLDVys2gMAINYwEADD_7II8/ofertasv/?filter[tourOperator]=JOIP&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Gorgonia Beach Egipt, Marsa Alam","9400.0","30.12.2026 - 06.01.2027","8 dni/7 nocy","","4.5","4.5","3753","tripadvisor","Warszawa - Modlin","2026-08-31T06:00:24.156258+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=28-12-2026&filter[whenTo]=06-01-2027&filter[duration]=7:10&filter[from]=Warszawa-Radom,Warszawa,Warszawa-Modlin,Warszawa%20-%20Radom,Warszawa%20-%20Modlin&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2016/12/Gorgonia-Beach-Resort.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,c/gorgonia-beach/pznnU4wm79YBryS6jYw_7tAAogYS3T-YjLMq4EhB4-8Lm3HsdnvfVmx8Rg_GaPWDTmLT4qBEpPSVAw-LDU1AZIuElQQVjRFmACagMwYmtyQ5sBFAEVBhcAXANYBVYCQMoGT6sCXQBelfoBUrwUUwBL0zJhABGumgFMle84DYH_lwkgAAHrx8Cw1crNoDACDWMBAAv4O8zV/ofertasv/?filter[tourOperator]=JOIP&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Novotel Marsa Alam Egipt, Marsa Alam","9448.0","30.12.2026 - 06.01.2027","8 dni/7 nocy","","4.5","4.5","3662","tripadvisor","Warszawa - Modlin","2026-08-31T06:00:24.156258+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=28-12-2026&filter[whenTo]=06-01-2027&filter[duration]=7:10&filter[from]=Warszawa-Radom,Warszawa,Warszawa-Modlin,Warszawa%20-%20Radom,Warszawa%20-%20Modlin&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/09/Novotel-Marsa-Alam.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,c/novotel-marsa-alam/p_JGjdHBlGYQ7uFNeo0mtsAAogYUqXWYDgVUuPg3x81XykmMdnvfVmx8Rg_GaPWDTmLT4qBEpPSVAw-LDU1AZI6ElQQVjRFmACagMwbkhyQpsBFAEVBhcAXANYBVYCQMoGT6sCXQBelfoBUrwUUwARrA5LpyRhAEzDiToNgf-XCSAAAcqN9LDVys2gMAINYwEAC07JHws/ofertasv/?filter[tourOperator]=JOIP&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
