"hotel_name","price","dates","duration","duration_bucket","rating","ta_rating","ta_review_count","ta_source","departure_airport","scraped_at","url","image_url","offer_url"
"<<<<<<< Updated upstream","","","","","","","","","","","","",""
"=======","","","","","","","","","","","","",""
">>>>>>> Stashed changes","","","","","","","","","","","","",""
"<<<<<<< Updated upstream","","","","","","","","","","","","",""
"Dream Lagoon & Aqua Park Resort (ex. Floriana Dream Lagoon) Egipt, Marsa Alam","9108.0","22.10.2026 - 04.11.2026","15 dni/13 nocy","","4.3","4.3","5710","tripadvisor","Katowice","2026-08-31T05:42:21.581495+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=10-10-2026&filter[whenTo]=05-11-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/11/Future-Dream-Lagoon-ex.-Floriana-Dream-Lagoon-fly-pl.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,c/floriana-dream-lagoon/pdca9B2CwNWV3APmSRbswZAAogCBBrYiyNM3YbPxv6UmQ9NNotWTNDkW8GVvB1tmBxxicqBE9SRVgwvqjU1AZIlEdQQVjaCWACagYwWi4yLjFyN5sBXAoVAxcAWAJWAkDKBhHfDk_IFV2MHmHmiQFLAF6nMFK8FFMATJa8OiCx_ZcJDQACEmMBAg0-ltSh/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Parrotel Lagoon Resort Egipt, Sharm El Sheikh, Szarm el-Szejk","10177.0","13.10.2026 - 26.10.2026","14 dni/13 nocy","","4.1","4.1","1824","tripadvisor","Rzeszów","2026-08-31T05:42:21.581495+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=10-10-2026&filter[whenTo]=05-11-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2020/10/Parrotel-Lagoon-Resort.jpg","https://fly.pl/wycieczka/egipt,sharm-el-sheikh,szarm-el-szejk/parrotel-lagoon-resort-14/p_boM4aIrFQ2_H9A-VWs-RAAoglN3tht0aQgGSeoUxFLU93Vu98eTnyAvNT8CXA-uSLHYqBEpPSVAwvqjU1AZIwU9QQViCCGACagMwMHdyQpsBFAFcCRUCFwFYAlYCQMoGT-IBXQBe3voBS48YYQBSlwhTABGke0yItTkNqP2XCSABAbbVvJCziMygMAIOYwEADbREKvA/ofertasv/?filter[tourOperator]=JOIP&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Siva Golden Bay Makadi Egipt, Hurghada, Makadi Bay","10867.0","22.10.2026 - 05.11.2026","15 dni/14 nocy","","4.6","4.6","851","tripadvisor","Gdańsk","2026-08-31T05:42:21.581495+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=10-10-2026&filter[whenTo]=05-11-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2024/07/siva-golden-bay-makadi.jpg","https://fly.pl/wycieczka/egipt,hurghada,makadi-bay/siva-golden-bay-makadi-10/pDKqU1_fbReEYKCSrzyka1AAogn-wKS9HkO5kvUcfHEsuxBMrjeEg96gEoYVL6k4iB_BgqBEVYSU0wvqjU1AZI81RQAVjaCWACagJBSXIjHBHGuwa5BOGBPqsEg98NG-uEIhi2pGcB0K-Qsw0CAGMBAgcQ1Y8t/ofertasv/?filter[tourOperator]=EXIM&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Sentido Akassia Beach (ex. LTI Akassia Beach) Egipt, Marsa Alam","10895.0","22.10.2026 - 04.11.2026","15 dni/13 nocy","","4.4","4.4","2292","tripadvisor","Katowice","2026-08-31T05:42:21.581495+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=10-10-2026&filter[whenTo]=05-11-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/09/Sentido-Akassia-Beach.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,c/lti-akassia-beach-2/p0PVEySzV8ewAKlwQQq323AAogWsj03FuK88D0OuhDCSx3N9otWTNDkW8GVvB1tmBxxicqBE9SRVgwvqjU1AZIj1VQQVjaCWACagYxUy4yLjFyNpsBXAoVAxcAWAJWAhEmQKQGT6ckXYweYeaJAUsAXqcwUrwUUwBMlrw6ILH9lwkNAAISYwECDQeNEfM/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Sea Star Beau Rivage Egipt, Hurghada","10950.0","11.10.2026 - 24.10.2026","14 dni/13 nocy","","4.5","4.5","4261","tripadvisor","Warszawa","2026-08-31T05:42:21.581495+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=10-10-2026&filter[whenTo]=05-11-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/07/Sea-Star-Beau-Rivage-fly-pl.jpg","https://fly.pl/wycieczka/egipt,hurghada,c/sea-star-beau-rivage/py8UMLXaqilfGe7PlfVP02AAogBxnzN4McahGCwhKRgKcf6gAAAADkggQAJ4UEAA0AAAAqBFdFWlkwvqjU1AZIxlVQQVjSB2ADah1FbnRlciBBaXIvTE9UIFBvbGlzaCBBaXJsaW5lc2oEMDAxNXJDngGUAR8AHAECABYEFwgRpwESwAIV5wkTQRixAkDUcEzLMk8AS5yTAVAAHdy-DyDDBBu96CMNr96eCQESYwEMYwECBfx7g2Y/ofertasv/?filter[tourOperator]=WEZY&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"=======","","","","","","","","","","","","",""
"Dream Lagoon & Aqua Park Resort (ex. Floriana Dream Lagoon) Egipt, Marsa Alam","9108.0","22.10.2026 - 04.11.2026","15 dni/13 nocy","","4.3","4.3","5710","tripadvisor","Katowice","2026-08-31T06:00:07.619819+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=10-10-2026&filter[whenTo]=05-11-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/11/Future-Dream-Lagoon-ex.-Floriana-Dream-Lagoon-fly-pl.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,c/floriana-dream-lagoon/pdca9B2CwNWV3APmSRbswZAAogCBBrYiyNM3YbPxv6UmQ9NNotWTNDkW8GVvB1tmBxxicqBE9SRVgw6LDU1AZIlEdQQVjZCWACagYwWi4yLjFyN5sBXAoVAxcAWAJWAkDKBhHfDk_IFV2MHmHmiQFLAF6nMFK8FFMATJa8OiCx_ZcJDQACEmMBAg3T2ZGQ/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Parrotel Lagoon Resort Egipt, Sharm El Sheikh, Szarm el-Szejk","10177.0","13.10.2026 - 26.10.2026","14 dni/13 nocy","","4.1","4.1","1824","tripadvisor","Rzeszów","2026-08-31T06:00:07.619819+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=10-10-2026&filter[whenTo]=05-11-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2020/10/Parrotel-Lagoon-Resort.jpg","https://fly.pl/wycieczka/egipt,sharm-el-sheikh,szarm-el-szejk/parrotel-lagoon-resort-14/p_boM4aIrFQ2_H9A-VWs-RAAoglN3tht0aQgGSeoUxFLU93Vu98eTnyAvNT8CXA-uSLHYqBEpPSVAw6LDU1AZIwU9QQViBCGACagMwMHdyQpsBFAFcCRUCFwFYAlYCQMoGT-IBXQBe3voBS48YYQBSlwhTABGke0yItTkNqP2XCSABAbbVvJCziMygMAIOYwEADeQeF6w/ofertasv/?filter[tourOperator]=JOIP&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Siva Golden Bay Makadi Egipt, Hurghada, Makadi Bay","10867.0","22.10.2026 - 05.11.2026","15 dni/14 nocy","","4.6","4.6","851","tripadvisor","Gdańsk","2026-08-31T06:00:07.619819+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=10-10-2026&filter[whenTo]=05-11-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2024/07/siva-golden-bay-makadi.jpg","https://fly.pl/wycieczka/egipt,hurghada,makadi-bay/siva-golden-bay-makadi-10/pDKqU1_fbReEYKCSrzyka1AAogn-wKS9HkO5kvUcfHEsuxBMrjeEg96gEoYVL6k4iB_BgqBEVYSU0w6LDU1AZI81RQAVjZCWACagJBSXIjHBHGuwa5BOGBPqsEg98NG-uEIhi2pGcB0K-Qsw0CAGMBAgeR07Zv/ofertasv/?filter[tourOperator]=EXIM&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Sentido Akassia Beach (ex. LTI Akassia Beach) Egipt, Marsa Alam","10895.0","22.10.2026 - 04.11.2026","15 dni/13 nocy","","4.4","4.4","2292","tripadvisor","Katowice","2026-08-31T06:00:07.619819+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=10-10-2026&filter[whenTo]=05-11-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/09/Sentido-Akassia-Beach.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,c/lti-akassia-beach-2/p0PVEySzV8ewAKlwQQq323AAogWsj03FuK88D0OuhDCSx3N9otWTNDkW8GVvB1tmBxxicqBE9SRVgw6LDU1AZIj1VQQVjZCWACagYxUy4yLjFyNpsBXAoVAxcAWAJWAhEmQKQGT6ckXYweYeaJAUsAXqcwUrwUUwBMlrw6ILH9lwkNAAISYwECDX1Zz08/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Sea Star Beau Rivage Egipt, Hurghada","10950.0","11.10.2026 - 24.10.2026","14 dni/13 nocy","","4.5","4.5","4261","tripadvisor","Warszawa","2026-08-31T06:00:07.619819+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=10-10-2026&filter[whenTo]=05-11-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/07/Sea-Star-Beau-Rivage-fly-pl.jpg","https://fly.pl/wycieczka/egipt,hurghada,c/sea-star-beau-rivage/py8UMLXaqilfGe7PlfVP02AAogBxnzN4McahGCwhKRgKcf6gAAAADkggQAJ4UEAA0AAAAqBFdFWlkw6LDU1AZIxlVQQVjRB2ADah1FbnRlciBBaXIvTE9UIFBvbGlzaCBBaXJsaW5lc2oEMDAxNXJDngGUAR8AHAECABYEFwgRpwESwAIV5wkTQRixAkDUcEzLMk8AS5yTAVAAHdy-DyDDBBu96CMNr96eCQESYwEMYwECBTYjLBw/ofertasv/?filter[tourOperator]=WEZY&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
">>>>>>> Stashed changes","","","","","","","","","","","","",""
"Dream Lagoon & Aqua Park Resort (ex. Floriana Dream Lagoon) Egipt, Marsa Alam","9108.0","22.10.2026 - 04.11.2026","15 dni/13 nocy","","4.3","4.3","5710","tripadvisor","Katowice","2026-08-31T07:49:01.993604+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=10-10-2026&filter[whenTo]=05-11-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/11/Future-Dream-Lagoon-ex.-Floriana-Dream-Lagoon-fly-pl.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,c/floriana-dream-lagoon/pdca9B2CwNWV3APmSRbswZAAogCBBrYiyNM3YbPxv6UmQ9NNotWTNDkW8GVvB1tmBxxicqBE9SRVgw7uPU1AZIlEdQQVjYCWACagYwWi4yLjFyN5sBXAoVAxcAWAJWAkDKBhHfDk_IFV2MHmHmiQFLAF6nMFK8FFMATJa8OiCx_ZcJDQACEmMBAg03C1G5/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Parrotel Lagoon Resort Egipt, Sharm El Sheikh, Szarm el-Szejk","10177.0","13.10.2026 - 26.10.2026","14 dni/13 nocy","","4.1","4.1","1824","tripadvisor","Rzeszów","2026-08-31T07:49:01.993604+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=10-10-2026&filter[whenTo]=05-11-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2020/10/Parrotel-Lagoon-Resort.jpg","https://fly.pl/wycieczka/egipt,sharm-el-sheikh,szarm-el-szejk/parrotel-lagoon-resort-14/p_boM4aIrFQ2_H9A-VWs-RAAoglN3tht0aQgGSeoUxFLU93Vu98eTnyAvNT8CXA-uSLHYqBEpPSVAw7uPU1AZIwU9QQViACGACagMwMHdyQpsBFAFcCRUCFwFYAlYCQMoGT-IBXQBe3voBS48YYQBSlwhTABGke0yItTkNqP2XCSABAbbVvJCziMygMAIOYwEADbgqddU/ofertasv/?filter[tourOperator]=JOIP&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Siva Golden Bay Makadi Egipt, Hurghada, Makadi Bay","10867.0","22.10.2026 - 05.11.2026","15 dni/14 nocy","","4.6","4.6","851","tripadvisor","Gdańsk","2026-08-31T07:49:01.993604+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=10-10-2026&filter[whenTo]=05-11-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2024/07/siva-golden-bay-makadi.jpg","https://fly.pl/wycieczka/egipt,hurghada,makadi-bay/siva-golden-bay-makadi-10/pDKqU1_fbReEYKCSrzyka1AAogn-wKS9HkO5kvUcfHEsuxBMrjeEg96gEoYVL6k4iB_BgqBEVYSU0w7uPU1AZI81RQAVjYCWACagJBSXIjHBHGuwa5BOGBPqsEg98NG-uEIhi2pGcB0K-Qsw0CAGMBAgc_UFYj/ofertasv/?filter[tourOperator]=EXIM&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Sentido Akassia Beach (ex. LTI Akassia Beach) Egipt, Marsa Alam","10895.0","22.10.2026 - 04.11.2026","15 dni/13 nocy","","4.4","4.4","2292","tripadvisor","Katowice","2026-08-31T07:49:01.993604+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=10-10-2026&filter[whenTo]=05-11-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/09/Sentido-Akassia-Beach.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,c/lti-akassia-beach-2/p0PVEySzV8ewAKlwQQq323AAogWsj03FuK88D0OuhDCSx3N9otWTNDkW8GVvB1tmBxxicqBE9SRVgw7uPU1AZIj1VQQVjYCWACagYxUy4yLjFyNpsBXAoVAxcAWAJWAhEmQKQGT6ckXYweYeaJAUsAXqcwUrwUUwBMlrw6ILH9lwkNAAISYwECDbuEjmM/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Sea Star Beau Rivage Egipt, Hurghada","10950.0","11.10.2026 - 24.10.2026","14 dni/13 nocy","","4.5","4.5","4261","tripadvisor","Warszawa","2026-08-31T07:49:01.993604+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=10-10-2026&filter[whenTo]=05-11-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/07/Sea-Star-Beau-Rivage-fly-pl.jpg","https://fly.pl/wycieczka/egipt,hurghada,c/sea-star-beau-rivage/py8UMLXaqilfGe7PlfVP02AAogBxnzN4McahGCwhKRgKcf6gAAAADkggQAJ4UEAA0AAAAqBFdFWlkw7uPU1AZIxlVQQVjQB2ADah1FbnRlciBBaXIvTE9UIFBvbGlzaCBBaXJsaW5lc2oEMDAxNXJDngGUAR8AHAECABYEFwgRpwESwAIV5wkTQRixAkDUcEzLMk8AS5yTAVAAHdy-DyDDBBu96CMNr96eCQESYwEMYwECBXHrUxc/ofertasv/?filter[tourOperator]=WEZY&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Dream Lagoon & Aqua Park Resort (ex. Floriana Dream Lagoon) Egipt, Marsa Alam","9108.0","22.10.2026 - 04.11.2026","15 dni/13 nocy","","4.3","4.3","5710","tripadvisor","Katowice","2026-08-31T13:11:53.868766+00:00","https://fly.pl/oferta/egipt-wczasy/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=10-10-2026&filter[whenTo]=05-11-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=0:11000&filter[PriceFrom]=0&filter[PriceTo]=11000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/11/Future-Dream-Lagoon-ex.-Floriana-Dream-Lagoon-fly-pl.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,c/floriana-dream-lagoon/pdca9B2CwNWV3APmSRbswZAAogCBBrYiyNM3YbPxv6UmQ9NNotWTNDkW8GVvB1tmBxxicqBE9SRVgwmvvV1AZIlEdQQVjSCWACagYwWi4yLjFyN5sBXAoVAxcAWAJWAkDKBhHfDk_IFV2MHmHmiQFLAF6nMFK8FFMATJa8OiCx_ZcJDQACEmMBAg1jWxi4/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
