"hotel_name","price","dates","duration","duration_bucket","rating","ta_rating","ta_review_count","ta_source","departure_airport","scraped_at","url","image_url","offer_url"
"Thalassa Grecja, Grecja Środkowa, Paleros","9628.0","07.09.2026 - 21.09.2026","16 dni/14 nocy","","3.9","3.9","191","tripadvisor","Katowice","2026-08-31T05:43:44.931373+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-08-2026&filter[whenTo]=30-09-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://datacfstatic.merlinx.pl/GRCS/IMG/PVKTHSS/877296a19b9a2e1e20e3226230c608095d1586f4eda27f505696fab32760a80d.webp","https://fly.pl/wycieczka/grecja,grecja-srodkowa,paleros/thalassa-15/pGcJjokGKRhu4tcClTCT3RAAoglP3O9AstIsvybegkO7YdjbJQHI9NshW9j-F-gWYCRL8qBEdSQ1MwkanU1AZInEtQQViiAWADckNcChUEFwBYAVYCD84BHcEBQLsDS5nMAWEAW-gPXr8gUuUCUwBM3OBNAcWJPw2K4MUIIABRsa6L4tEBARJjAQJjAQIL4833tA/ofertasv/?filter[tourOperator]=GRCS&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Dafni Plus Grecja, Riwiera Olimpijska, Leptokaria","9868.0","16.09.2026 - 30.09.2026","15 dni/14 nocy","","4.5","4.5","42","tripadvisor","Katowice","2026-08-31T05:43:44.931373+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-08-2026&filter[whenTo]=30-09-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2018/11/Dafni-Plus.jpg","https://fly.pl/wycieczka/grecja,riwiera-olimpijska,leptokaria/dafni-plus/ptX4sxGVySQ1_L6QqKDp7NAAogpSCQgXPaMavYe1i2z1-8HSI_z6sFm1cfhrC3p3-XTroqBEdSQ1MwkanU1AZIjE1QQVj6AmADckJcChUEFwBYAVYCD9cBHWRAjwRbloABS4NMYQBepzBShR5TAEz8zTkBu_lMDd3nywggAFHf26PL5wEBEmMBAmMBAgt7ECHa/ofertasv/?filter[tourOperator]=GRCS&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Xenios Possidi Paradise Grecja, Chalkidiki, Possidi","9953.0","02.09.2026 - 16.09.2026","15 dni/14 nocy","","3.2","3.2","209","tripadvisor","Gdańsk","2026-08-31T05:43:44.931373+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-08-2026&filter[whenTo]=30-09-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/02/Possidi-Paradise-fly-pl.jpg","https://fly.pl/wycieczka/grecja,chalkidiki,possidi/possidi-paradiso/puG9FkIeVPUtUdamC23iNVAAogyeNM9z3uzc1q71IXz1Su8QXybRMnvBcaDploCLj3dFoqBFJOQlcwkanU1AZI4U1QQVgqYAJqBEJ3Y0RqFzI5NiwzODAsNDc3LDQ4Myw0ODQsNDg1cjafAZ4BFQ4XAFgBCgRAxAcR8AsZ1kthzkZLABCpDlKMbVMAHaT2QA_0AyDutJEJDQACDGMBAguzte7N/ofertasv/?filter[tourOperator]=RNBW&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Olimpion Melathron Grecja, Riwiera Olimpijska, Platamonas","10040.0","05.09.2026 - 19.09.2026","15 dni/14 nocy","","4.4","4.4","51","tripadvisor","Poznań","2026-08-31T05:43:44.931373+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-08-2026&filter[whenTo]=30-09-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/06/Olimpion-Melathron.jpg","https://fly.pl/wycieczka/grecja,riwiera-olimpijska,platamonas/olimpion-melathron/pZ6MicgB9yQ658rh_d5nLzAAogjKWuEaxnFd3Nynmq66GtsuCWwNp9c_4C8IYaq5D24vcqBFJOQlcwkanU1AZIuE5QQVhyYAJqBEJ3Y0RqFzI5NiwzODAsNDc3LDQ4Myw0ODQsNDg1ag80MDUsNDA5LDUwNiw1MjlyN58BngGUARUOFwBYAQoEQMQHEZcyGa4lEI43YeltSwBSjR1TAB2OqkEPKyDQhJEJDQACDGMBAgtwtGXg/ofertasv/?filter[tourOperator]=RNBW&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Evia Riviera Resort (ex. Amarynthos Resort) Grecja, Evia, Amarynthos","10061.0","09.09.2026 - 23.09.2026","15 dni/14 nocy","","3.8","3.8","180","tripadvisor","Poznań","2026-08-31T05:43:44.931373+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-08-2026&filter[whenTo]=30-09-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2018/03/Evia-Riviera-Resort.jpg","https://fly.pl/wycieczka/grecja,evia,amarynthos/amarynthos-resort/pGJDNgnFyFUNFXGeJGzRFKAAogR9uBL2Zu7vG1CHR2B59Bquj-IlZiJbQPPOjHzYnN29EqBFJOQlcwkanU1AZIzU5QQVjSAWACagRCd2NEahcyOTYsMzgwLDQ3Nyw0ODMsNDg0LDQ4NXI1nwGeARUOFwBYAQoEQMQHEfM2GdEgUqoOUwAQgURLzVJhAB23_kAPWyCIzZEJDQACDGMBAgviorZg/ofertasv/?filter[tourOperator]=RNBW&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Noho Grecja, Kreta Zachodnia, SCALETA","10199.0","06.09.2026 - 20.09.2026","16 dni/14 nocy","","3.7","3.7","69","tripadvisor","Katowice","2026-08-31T05:43:44.931373+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-08-2026&filter[whenTo]=30-09-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://datacfstatic.merlinx.pl/GRCS/IMG/CHQNOHO/4a262432ff02974aa9d6c0cc2df54e7977a888977a9f2455da135ae3213ed7e9.webp","https://fly.pl/wycieczka/grecja,kreta-zachodnia,scaleta/noho-9/pERzIwi61uddNVNn6Anv2RAAogHqcku5tbIoyf3dH6N5_4DkxhVi0-H_ixh95pQT9TgdEqBEdSQ1MwkanU1AZI109QQViKAWADckAVDhcBWABWAlwCHc4BDxxA3gRS43dTAFuzCEuDTGEAXqcwTMHjTQHVrjkN-brLCCAAUZLjvp1lARJjAQJjAQILOe6F0g/ofertasv/?filter[tourOperator]=GRCS&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Dias Solimar Grecja, Kreta Zachodnia, Adelianos Kampos","10347.0","06.09.2026 - 20.09.2026","16 dni/14 nocy","","4.0","4.0","478","tripadvisor","Katowice","2026-08-31T05:43:44.931373+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-08-2026&filter[whenTo]=30-09-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2009/10/Dias-Solimar2779.jpg","https://fly.pl/wycieczka/grecja,kreta-zachodnia,adelianos-kampos/dias-solimar/pSwc1tbiesbnaTgwI7u-91AAogAXiMQKJoYlLQRyWIaJBYc0xhVi0-H_ixh95pQT9TgdEqBEdSQ1MwkanU1AZI61BQQViKAWADckBcChUEFwFYAFYCHdABDxxA3gRS43dTAFuzCEuDTGEAXqcwTMHjTQHXpjkN98LLCCAAUcHnoZ1lARJjAQJjAQILj4NcUg/ofertasv/?filter[tourOperator]=GRCS&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Valis Resort Grecja, Tesalia, Agria","10400.0","09.09.2026 - 23.09.2026","15 dni/14 nocy","","","","","","Katowice","2026-08-31T05:43:44.931373+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-08-2026&filter[whenTo]=30-09-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://datacfstatic.merlinx.pl/RNBW/IMG/8759/2b8ed3b6f4e85c2410458d2a2f682b00a2214b389f8ea62aef38cc3a24cd772b.webp","https://fly.pl/wycieczka/grecja,tesalia,agria/valis-resort-12/pTcrZMG_aBQJPr5Yvi3pgBAAogS3BfxXoHhKUUE6sDazTDKesGP6d7vOV2bZjVP3wPm3wqBFJOQlcwkanU1AZIoFFQQVjSAWACagRCd2NEahcyOTYsMzgwLDQ3Nyw0ODMsNDg0LDQ4NXI1nwGeARUOFwBYAQoEQMQHEeA8Gc8bEO9mYf8LSwBS8W1TAB3ZkEEPKSDG_pAJDQACDGMBAgv7CXw6/ofertasv/?filter[tourOperator]=RNBW&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Filerimos Village Grecja, Rodos, Jalisos","10435.0","07.09.2026 - 21.09.2026","15 dni/14 nocy","","3.4","3.4","1650","tripadvisor","Poznań","2026-08-31T05:43:44.931373+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-08-2026&filter[whenTo]=30-09-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/06/FILERIMOS-VILLAGE.jpg","https://fly.pl/wycieczka/grecja,rodos,jalisos/filerimos-village/p59ZbdxI9CLLviudfbuQvXAAogBOaEXXGC9eFZlqwpYpzyzgAAAAAjwAQAPMAEAA4AAAAqBFdFWlkwkanU1AZIw1FQQViiAWADagtSeWFuYWlyIFN1bnJDngEfAAIBHAAWBBcJErIFFcwFGMgBE30UkAMRsxBAjWBQ8oIBSwBMmRJPABvGhQEdseQPIBkN78_BCQESYwENYwECDH514og/ofertasv/?filter[tourOperator]=WEZY&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"San Panteleimon Grecja, Riwiera Olimpijska, Neos Panteleimonas","10594.0","05.09.2026 - 19.09.2026","15 dni/14 nocy","","4.6","4.6","186","tripadvisor","Poznań","2026-08-31T05:43:44.931373+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-08-2026&filter[whenTo]=30-09-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/05/San-Panteleimon.jpg","https://fly.pl/wycieczka/grecja,riwiera-olimpijska,neos-panteleimonas/san-panteleimon/pHJylFFiEY81Iq28XXu2YTAAogelkBruMqQFtqG21AC7Lb--CWwNp9c_4C8IYaq5D24vcqBFJOQlcwkanU1AZI4lJQQVhyYAJqBEJ3Y0RqFzI5NiwzODAsNDc3LDQ4Myw0ODQsNDg1ag80MDUsNDA5LDUwNiw1MjlyN58BngGUARUOFwBYAQoEQMQHETgQqRMZ5ENh96QBSwBSjR1TAB2OqkEPKyDQhJEJDQACDGMBAgvqxM13/ofertasv/?filter[tourOperator]=RNBW&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Alexandros (Perama) Grecja, Korfu, Perama","10609.0","09.09.2026 - 23.09.2026","15 dni/14 nocy","","4.2","4.2","270","tripadvisor","Katowice","2026-08-31T05:43:44.931373+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-08-2026&filter[whenTo]=30-09-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2016/11/Alexandros-Perama-fly-pl.jpg","https://fly.pl/wycieczka/grecja,korfu,perama/alexandros-perama/pd5zKe_0241fJZhKwIlkZrAAogs22GSqAUFTJ7K8sLDe-6nMnBYX3BfBHozQDGgtoO24cqBFJOQlcwkanU1AZI8VJQQVjSAWACagRCd2NEahcyOTYsMzgwLDQ3Nyw0ODMsNDg0LDQ4NXI1nwGeARUOFwBYAQoEQMQHEbElEPIxGTdSyR5TAEv6VGEAHfCsQQ_pASDgzpEJDQACDGMBAgtsHOC5/ofertasv/?filter[tourOperator]=RNBW&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Olympian Bay Grand Resort (ex. Bomo Olympus Grand Resort) Grecja, Riwiera Olimpijska, Leptokaria","10892.0","09.09.2026 - 23.09.2026","15 dni/14 nocy","","4.0","4.0","582","tripadvisor","Katowice","2026-08-31T05:43:44.931373+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-08-2026&filter[whenTo]=30-09-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/10/Olympian-Bay-Grand-Resort.jpg","https://fly.pl/wycieczka/grecja,riwiera-olimpijska,leptokaria/olympian-bay/p0bIqsF0ca0stJd6aVswQaAAogH98HqsI4CM0E-h_BlRcoVwj6gvGf_S3tboEhaxNx8fcqBFJOQlcwkanU1AZIjFVQQVjSAWACagRCd2NEahcyOTYsMzgwLDQ3Nyw0ODMsNDg0LDQ4NXI2nwGeARUOFwBYAQoEQMQHEeA2GeUgEJtSYb0hSwBSrE5TAB3-9kAPzQIgwrWRCQ0AAgxjAQILOr2UEA/ofertasv/?filter[tourOperator]=RNBW&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Eri Beach Grecja, Kreta Wschodnia, Hersonissos","10967.0","11.09.2026 - 25.09.2026","16 dni/14 nocy","","3.1","3.1","855","tripadvisor","Gdańsk","2026-08-31T05:43:44.931373+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-08-2026&filter[whenTo]=30-09-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://datacfstatic.merlinx.pl/BVBE/IMG/20235/19d5b9a971b516b2b55b52919af2474c05adc24e42c579e9b703cbb9e2c16f46.webp","https://fly.pl/wycieczka/grecja,kreta-wschodnia,hersonissos/eri-beach-12/pefJBqE-LKyGFE5oGpvpx2AAog1SINYlfJeXyQ0PVr-upH2kpv5TaSBERFvnrO7rtBKaUqBEJWQkUwkanU1AZI11VQAViCAmACagJBSXIjHBGLngEb7oE_GMb7FLkEm_wlqwS63wEB0tmjuwMCEmMBBQr3WDWj/ofertasv/?filter[tourOperator]=BVBE&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
"Planos Beach Grecja, Zakynthos, Planos","11034.0","15.09.2026 - 29.09.2026","15 dni/14 nocy","","4.0","4.0","601","tripadvisor","Kraków","2026-08-31T05:43:44.931373+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-08-2026&filter[whenTo]=30-09-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/09/PLANOS-BEACH-HOTEL.jpg","https://fly.pl/wycieczka/grecja,zakynthos,planos/planos-beach/pdeb3rkaE_alGv--ORQpFhAAogOQvaLXx94GiqFVpTVp7LeYpkHE52AymAoxC5aRO39ZgqBEdSQ1MwkanU1AZImlZQQVjiAmADckJcChcEFQBYAVYCHcQEDxdA7wFbloABS69LYQBe-zBSumdTAEzHhDkBl6hUDYC5xAggAFH3idKxogIBEmMBAmMBAgz1yhJC/ofertasv/?filter[tourOperator]=GRCS&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1"
